InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
566085,21159,1,2011-09-09 10:12:00,0.39,17841.0
563709,35970,2,2011-08-18 15:17:00,1.69,15472.0
539658,21756,3,2010-12-21 09:34:00,5.95,17213.0
569672,23152,2,2011-10-05 13:58:00,3.75,17841.0
578359,22411,100,2011-11-24 10:35:00,1.79,14607.0
567817,22165,1,2011-09-22 12:41:00,12.75,15005.0
556827,35961,12,2011-06-15 10:29:00,0.85,15134.0
579503,23582,1,2011-11-29 16:23:00,2.08,17097.0
579571,85049A,1,2011-11-30 11:48:00,1.25,16657.0
575087,21232,1,2011-11-08 13:57:00,1.25,16549.0
C569952,23203,-2,2011-10-06 18:30:00,2.08,16160.0
553859,21609,4,2011-05-19 13:35:00,2.95,14505.0
574300,21694,6,2011-11-03 16:12:00,2.95,14636.0
542612,20619,1,2011-01-30 14:19:00,2.1,17841.0
562102,22348,12,2011-08-02 14:21:00,0.85,13089.0
544392,22355,100,2011-02-18 11:54:00,0.72,14680.0
540187,22966,12,2011-01-05 13:53:00,1.25,15358.0
562893,23240,6,2011-08-10 12:25:00,4.15,17442.0
537224,79321,2,2010-12-05 16:24:00,4.95,13174.0
544464,21426,2,2011-02-20 14:38:00,2.1,17323.0
544970,21675,12,2011-02-25 11:33:00,0.85,13362.0
571270,22173,2,2011-10-16 12:09:00,3.29,12940.0
538069,22602,5,2010-12-09 14:08:00,0.85,16795.0
571123,23194,8,2011-10-14 09:35:00,2.25,14856.0
543300,22616,12,2011-02-07 11:42:00,0.29,13334.0
540980,22595,10,2011-01-12 15:22:00,0.85,14514.0
559641,51014A,12,2011-07-11 12:31:00,0.39,13184.0
553385,23281,2,2011-05-16 15:53:00,0.83,16710.0
570223,23243,1,2011-10-09 13:11:00,4.95,15787.0
561223,22617,3,2011-07-26 09:51:00,4.95,15358.0
560256,22189,1,2011-07-17 13:24:00,3.95,14462.0
572903,71477,2,2011-10-26 15:17:00,3.95,17974.0
576097,84580,8,2011-11-14 09:21:00,3.75,14494.0
C571893,23404,-6,2011-10-19 14:13:00,4.95,13314.0
555745,22485,2,2011-06-07 10:46:00,12.75,14462.0
C552709,23150,-1,2011-05-10 16:27:00,2.49,12886.0
575602,23581,2,2011-11-10 12:27:00,2.08,17059.0
569741,22441,8,2011-10-06 10:52:00,2.1,14626.0
555638,23174,4,2011-06-06 12:51:00,4.15,15150.0
569836,20969,24,2011-10-06 13:06:00,3.75,12910.0
555567,20914,3,2011-06-05 15:25:00,2.95,17050.0
540017,22342,24,2011-01-04 11:48:00,0.85,13963.0
549958,22629,3,2011-04-13 13:47:00,1.95,17589.0
536538,22910,5,2010-12-01 13:54:00,2.95,14594.0
573908,22810,6,2011-11-01 15:19:00,2.95,17739.0
C573929,21469,-1,2011-11-02 10:14:00,3.75,17811.0
565857,85099B,10,2011-09-07 14:13:00,2.08,14911.0
574734,21889,1,2011-11-06 15:20:00,1.25,15025.0
572452,23119,24,2011-10-24 12:36:00,0.62,12921.0
567308,21207,48,2011-09-19 13:35:00,1.45,16422.0
577057,21888,1,2011-11-17 14:26:00,3.75,12748.0
540247,22442,1,2011-01-05 15:56:00,7.95,15464.0
561601,22551,12,2011-07-28 11:35:00,1.65,18151.0
557622,22491,2,2011-06-21 14:15:00,0.85,17960.0
559297,21907,5,2011-07-07 12:36:00,2.1,16743.0
566773,22175,6,2011-09-15 09:43:00,2.95,12444.0
560491,22545,1,2011-07-19 10:51:00,0.42,12415.0
554950,23204,10,2011-05-27 14:48:00,0.85,14227.0
547383,21679,12,2011-03-22 15:42:00,0.85,12613.0
554083,21248,2,2011-05-22 11:51:00,1.45,18125.0
576099,84993A,24,2011-11-14 10:28:00,0.42,13021.0
581327,23205,10,2011-12-08 11:56:00,0.85,15187.0
565416,22614,24,2011-09-04 12:00:00,0.29,12710.0
537624,22026,12,2010-12-07 14:41:00,0.42,12748.0
569653,23255,8,2011-10-05 12:52:00,4.15,12451.0
552296,22037,12,2011-05-08 14:09:00,0.42,15518.0
538807,21258,1,2010-12-14 12:06:00,12.75,17194.0
560776,23006,24,2011-07-21 08:44:00,0.42,13995.0
561474,21930,100,2011-07-27 13:18:00,1.79,14680.0
548715,21457,6,2011-04-03 15:22:00,1.25,17758.0
578551,20971,1,2011-11-24 15:05:00,1.25,12937.0
568491,22993,3,2011-09-27 11:58:00,1.25,15443.0
537231,21110,2,2010-12-06 09:21:00,6.75,13652.0
547514,21903,12,2011-03-23 14:00:00,2.1,17486.0
553002,22522,2,2011-05-12 15:26:00,0.85,13263.0
562540,21328,3,2011-08-05 15:38:00,1.65,17400.0
571185,23096,12,2011-10-14 11:15:00,1.65,13047.0
577429,90057,24,2011-11-20 11:06:00,1.25,14881.0
574550,22384,4,2011-11-04 15:18:00,1.65,12484.0
547206,21754,1,2011-03-21 14:18:00,5.95,16791.0
542349,23231,25,2011-01-27 12:10:00,0.42,15513.0
561544,22418,24,2011-07-28 10:14:00,0.85,16170.0
574328,22333,8,2011-11-04 09:05:00,1.65,13081.0
573396,20981,2,2011-10-30 15:13:00,0.85,14723.0
576614,23583,1,2011-11-15 16:38:00,1.65,12933.0
554284,20801,16,2011-05-23 14:14:00,0.79,17686.0
579472,85039A,2,2011-11-29 15:09:00,1.65,13521.0
556777,47566,4,2011-06-14 12:31:00,4.95,14426.0
560554,47566,10,2011-07-19 13:01:00,4.95,16232.0
581334,79321,24,2011-12-08 12:07:00,4.95,17841.0
536804,21484,36,2010-12-02 16:34:00,2.95,14031.0
568098,23032,6,2011-09-23 15:17:00,1.65,15762.0
574300,20932,12,2011-11-03 16:12:00,2.95,14636.0
564477,22946,12,2011-08-25 12:59:00,12.75,13854.0
555413,21498,25,2011-06-03 09:50:00,0.42,17994.0
570428,23371,4,2011-10-10 14:02:00,1.25,15553.0
559862,21212,24,2011-07-13 10:30:00,0.55,12782.0
545687,20727,2,2011-03-06 12:20:00,1.65,17769.0
569739,C2,1,2011-10-06 10:48:00,50.0,14911.0
550183,22352,6,2011-04-14 17:58:00,2.55,14105.0
572278,23284,3,2011-10-23 10:46:00,8.25,16326.0
545913,85099B,10,2011-03-08 10:39:00,1.95,16779.0
548545,22278,12,2011-03-31 19:12:00,4.95,13118.0
558035,84509A,4,2011-06-24 12:30:00,3.75,15258.0
576927,22728,4,2011-11-17 11:02:00,3.75,12567.0
557484,20679,2,2011-06-20 14:36:00,5.95,14796.0
580305,23343,1,2011-12-02 14:26:00,2.08,12970.0
546017,22423,4,2011-03-08 17:23:00,12.75,14507.0
560361,23243,4,2011-07-18 11:58:00,4.95,13488.0
546392,22332,1,2011-03-11 14:15:00,1.65,14587.0
572653,22356,5,2011-10-25 12:12:00,0.85,15861.0
553182,23182,24,2011-05-15 12:21:00,0.83,17107.0
557019,23132,2,2011-06-16 12:45:00,5.75,15907.0
538636,22838,1,2010-12-13 13:50:00,14.95,14639.0
537204,20733,3,2010-12-05 14:45:00,0.85,15555.0
563442,21135,8,2011-08-16 13:25:00,1.69,17637.0
566431,22737,10,2011-09-12 14:39:00,1.65,18180.0
577155,21871,12,2011-11-18 09:56:00,1.65,13050.0
580892,84947,72,2011-12-06 12:30:00,1.06,13199.0
545346,48185,2,2011-03-02 09:49:00,7.95,12834.0
577778,23006,1,2011-11-21 16:10:00,0.42,16549.0
544159,22193,2,2011-02-16 12:48:00,8.5,14944.0
566625,35648,24,2011-09-14 09:38:00,0.83,14911.0
569570,22423,120,2011-10-05 10:06:00,10.95,16684.0
C545329,M,-1,2011-03-01 15:47:00,183.75,12352.0
554669,22380,5,2011-05-25 15:31:00,2.1,15203.0
546982,85040A,2,2011-03-18 12:26:00,1.65,15483.0
580030,22910,6,2011-12-01 12:14:00,2.95,12951.0
575731,23331,2,2011-11-10 20:01:00,0.63,13230.0
545447,22991,12,2011-03-02 16:34:00,1.95,17426.0
549575,22212,2,2011-04-10 16:04:00,2.1,13956.0
571081,84836,12,2011-10-13 15:23:00,1.25,16775.0
539472,22474,1,2010-12-19 14:23:00,4.95,15581.0
539041,17012F,24,2010-12-15 15:34:00,0.5,15456.0
545901,21937,1,2011-03-07 17:52:00,2.95,15834.0
580996,22111,1,2011-12-06 17:18:00,4.95,14578.0
574228,22900,12,2011-11-03 12:18:00,3.25,16678.0
546530,22720,72,2011-03-14 13:25:00,4.95,17404.0
565437,84378,3,2011-09-04 13:48:00,1.45,17050.0
557484,22644,4,2011-06-20 14:36:00,1.45,14796.0
555125,22383,10,2011-05-31 15:26:00,1.65,13481.0
569528,22771,2,2011-10-04 14:53:00,1.25,16242.0
558718,21984,24,2011-07-01 13:31:00,0.29,16589.0
546135,22720,6,2011-03-09 15:47:00,4.95,12388.0
555719,21990,6,2011-06-06 15:31:00,2.95,12609.0
549185,22962,12,2011-04-07 09:35:00,0.85,18272.0
565800,22550,4,2011-09-07 10:23:00,3.75,14911.0
566306,71477,24,2011-09-12 09:36:00,3.29,13265.0
558362,23206,100,2011-06-28 15:14:00,1.45,16029.0
540099,22727,3,2011-01-04 16:41:00,3.75,15808.0
C578991,22999,-1,2011-11-27 15:31:00,0.42,15555.0
563191,71459,12,2011-08-12 16:07:00,0.85,16678.0
553185,22139,1,2011-05-15 12:35:00,4.95,17504.0
566275,23355,2,2011-09-11 13:58:00,4.95,16549.0
555383,22664,1,2011-06-02 15:13:00,2.1,12517.0
552278,22982,2,2011-05-08 12:36:00,1.25,15059.0
569653,21498,25,2011-10-05 12:52:00,0.42,12451.0
567793,22894,2,2011-09-22 11:40:00,9.95,12657.0
537864,20725,20,2010-12-08 16:34:00,1.65,16700.0
570211,22791,2,2011-10-09 11:15:00,1.25,13558.0
552231,23076,24,2011-05-06 15:47:00,1.25,17364.0
578934,20961,4,2011-11-27 12:47:00,1.25,14577.0
577950,22492,36,2011-11-22 12:09:00,0.65,14129.0
580727,22446,1,2011-12-05 17:17:00,6.63,14096.0
543807,22147,3,2011-02-13 13:15:00,1.45,14692.0
570215,22601,10,2011-10-09 11:53:00,0.85,16066.0
578420,48111,2,2011-11-24 11:57:00,8.25,16326.0
541669,20832,6,2011-01-20 12:29:00,0.85,17315.0
571456,23298,1,2011-10-17 13:57:00,4.95,16729.0
559878,37450,2,2011-07-13 11:19:00,2.95,15493.0
580691,22142,12,2011-12-05 15:48:00,1.45,13790.0
554070,23166,9,2011-05-22 11:06:00,1.25,13555.0
560868,22749,1,2011-07-21 14:14:00,3.75,14866.0
561901,21533,156,2011-07-31 15:42:00,4.95,14156.0
545184,22763,2,2011-02-28 15:00:00,9.95,13292.0
580055,22385,20,2011-12-01 13:12:00,1.79,14298.0
552957,22492,576,2011-05-12 12:36:00,0.65,17404.0
574103,23311,6,2011-11-03 10:30:00,2.55,13636.0
550612,23050,1,2011-04-19 12:26:00,8.25,14662.0
544476,23002,6,2011-02-21 09:58:00,0.42,14796.0
579268,23697,24,2011-11-29 09:47:00,0.42,14321.0
546172,22961,12,2011-03-10 10:32:00,1.45,14156.0
564753,48187,2,2011-08-30 10:20:00,7.95,13709.0
536557,20616,2,2010-12-01 14:41:00,2.1,17841.0
564360,23308,24,2011-08-24 16:13:00,0.55,12471.0
537793,22383,3,2010-12-08 12:57:00,1.65,15032.0
547909,21770,1,2011-03-28 12:22:00,4.95,15033.0
562790,22710,25,2011-08-09 13:51:00,0.42,14646.0
569835,22659,6,2011-10-06 13:05:00,1.95,15518.0
571260,23321,6,2011-10-16 10:41:00,1.65,16206.0
574903,21212,24,2011-11-07 15:27:00,0.55,17302.0
576611,84509G,1,2011-11-15 16:29:00,3.75,17357.0
572225,22186,12,2011-10-21 13:50:00,1.95,13157.0
554504,22728,4,2011-05-24 15:13:00,3.75,17719.0
541410,20718,10,2011-01-17 16:06:00,1.25,13089.0
565844,22050,25,2011-09-07 12:19:00,0.42,17442.0
581425,22500,4,2011-12-08 15:31:00,1.25,14796.0
559058,22138,3,2011-07-06 09:49:00,4.95,12407.0
569866,23191,1,2011-10-06 14:50:00,1.65,12757.0
538896,21883,24,2010-12-15 09:09:00,0.19,16145.0
544685,22727,4,2011-02-22 17:13:00,3.75,13285.0
577740,22632,3,2011-11-21 13:36:00,2.1,17625.0
572721,22588,6,2011-10-25 15:07:00,2.89,16201.0
568990,23548,25,2011-09-29 16:42:00,0.42,15933.0
571653,21812,6,2011-10-18 12:17:00,4.25,14298.0
567720,72807B,4,2011-09-22 10:37:00,4.25,14911.0
576508,22297,4,2011-11-15 12:02:00,1.25,17777.0
572567,22989,6,2011-10-25 10:27:00,3.25,12398.0
540472,21137,4,2011-01-07 14:22:00,3.75,18179.0
571404,23215,12,2011-10-17 12:04:00,2.08,17520.0
558631,82600,2,2011-06-30 18:17:00,2.1,17921.0
580512,20724,10,2011-12-04 13:55:00,0.85,12673.0
559305,72811,6,2011-07-07 12:56:00,1.49,17892.0
561222,23194,8,2011-07-26 09:27:00,2.25,13588.0
553732,23202,10,2011-05-19 08:27:00,1.95,12481.0
543056,22744,6,2011-02-03 10:47:00,2.95,12471.0
556509,22990,2,2011-06-13 10:33:00,4.95,12708.0
552843,22405,1,2011-05-11 14:37:00,1.25,14649.0
536707,22423,2,2010-12-02 12:33:00,12.75,12915.0
561876,21745,4,2011-07-31 12:08:00,3.75,14472.0
554808,84755,16,2011-05-26 13:01:00,0.65,17059.0
568577,22382,10,2011-09-28 09:41:00,1.65,15301.0
552404,37342,48,2011-05-09 12:39:00,0.79,15932.0
571850,23145,12,2011-10-19 12:54:00,0.95,14698.0
565734,23150,2,2011-09-06 12:15:00,2.49,17191.0
577544,22144,4,2011-11-20 14:43:00,2.1,17758.0
581454,22752,12,2011-12-08 18:22:00,3.95,15156.0
571409,22488,12,2011-10-17 12:25:00,1.65,14911.0
538116,22910,12,2010-12-09 15:32:00,2.95,13327.0
579634,23196,12,2011-11-30 12:18:00,1.45,12598.0
C567690,23208,-8,2011-09-21 17:01:00,1.65,15810.0
539292,82486,2,2010-12-16 16:42:00,7.95,16539.0
577742,22343,6,2011-11-21 13:41:00,0.85,13755.0
562880,85099F,200,2011-08-10 10:53:00,1.79,15838.0
C576230,22840,-1,2011-11-14 13:15:00,7.95,17602.0
580980,23231,25,2011-12-06 15:43:00,0.42,17730.0
580848,72800E,1,2011-12-06 11:51:00,0.79,18005.0
544913,84997D,1,2011-02-24 15:26:00,4.15,15543.0
547656,85053,2,2011-03-24 12:53:00,2.1,13263.0
557473,22796,2,2011-06-20 13:28:00,9.95,17428.0
577010,22400,1,2011-11-17 12:11:00,0.39,15506.0
571229,23265,1,2011-10-14 14:04:00,1.25,15453.0
579196,22980,1,2011-11-28 15:54:00,3.29,14096.0
536437,84678,48,2010-12-01 12:12:00,1.25,13694.0
578032,23318,6,2011-11-22 13:41:00,2.49,16633.0
538714,85049G,2,2010-12-14 11:01:00,1.25,14524.0
568660,22139,3,2011-09-28 12:33:00,4.95,15134.0
546121,84879,8,2011-03-09 14:30:00,1.69,14085.0
572653,23309,1,2011-10-25 12:12:00,0.55,15861.0
574839,22798,2,2011-11-07 11:40:00,2.95,15493.0
559535,M,1,2011-07-10 12:16:00,3.75,17841.0
542709,22960,6,2011-01-31 13:17:00,4.25,15144.0
565754,21668,12,2011-09-06 13:11:00,1.25,15462.0
576615,23524,1,2011-11-15 16:42:00,3.75,17231.0
572186,84947,12,2011-10-21 10:55:00,1.25,16497.0
541846,22077,12,2011-01-23 12:43:00,1.65,13050.0
574672,22652,2,2011-11-06 12:25:00,1.65,13532.0
560824,20657,5,2011-07-21 11:23:00,1.25,17935.0
552894,85129B,1,2011-05-12 10:53:00,1.25,14606.0
539215,21578,1,2010-12-16 12:42:00,2.25,15574.0
572302,22091,1,2011-10-23 14:47:00,0.39,15427.0
551713,84950,12,2011-05-03 15:12:00,0.65,16230.0
559369,22328,6,2011-07-08 10:00:00,2.95,14388.0
538841,21355,1,2010-12-14 13:11:00,1.25,16899.0
547667,85099B,20,2011-03-24 13:25:00,1.95,16700.0
546771,22685,3,2011-03-16 15:19:00,1.25,17515.0
572848,22161,24,2011-10-26 12:19:00,0.19,16188.0
549286,22855,1,2011-04-07 18:03:00,1.25,17928.0
575637,22121,1,2011-11-10 13:46:00,5.95,16904.0
575607,22736,1,2011-11-10 12:37:00,3.29,14096.0
549958,22433,7,2011-04-13 13:47:00,1.95,17589.0
547623,82583,12,2011-03-24 11:29:00,2.1,15641.0
544824,20749,2,2011-02-24 09:32:00,7.95,17139.0
567303,22186,12,2011-09-19 13:20:00,2.95,17613.0
542790,22467,6,2011-02-01 10:38:00,2.55,16612.0
549285,21156,8,2011-04-07 13:45:00,1.95,14981.0
576667,22086,12,2011-11-16 11:48:00,2.95,12963.0
580727,82551,4,2011-12-05 17:17:00,2.46,14096.0
565214,23174,12,2011-09-01 17:20:00,4.15,14911.0
581252,22150,12,2011-12-08 11:02:00,1.95,14129.0
573744,21915,12,2011-11-01 08:16:00,1.25,17733.0
569416,22150,6,2011-10-04 10:15:00,1.95,13801.0
573749,84970S,12,2011-11-01 09:26:00,0.72,17389.0
563404,22333,16,2011-08-16 11:04:00,1.65,16303.0
540149,84997B,6,2011-01-05 11:00:00,3.75,12921.0
551351,23077,60,2011-04-28 10:20:00,1.04,14298.0
580960,71477,2,2011-12-06 14:35:00,3.95,16016.0
551882,15058A,2,2011-05-05 09:13:00,7.95,13873.0
576609,23193,3,2011-11-15 16:08:00,2.25,15556.0
580893,22942,3,2011-12-06 12:38:00,2.95,17290.0
543389,22795,1,2011-02-08 09:56:00,6.75,17841.0
554650,23084,24,2011-05-25 12:54:00,1.79,12681.0
559024,23245,4,2011-07-05 13:38:00,4.95,16616.0
567170,21793,1,2011-09-18 12:40:00,3.95,13566.0
565091,22076,12,2011-09-01 10:28:00,1.65,16011.0
570108,23366,16,2011-10-07 12:25:00,0.65,13004.0
545759,22468,2,2011-03-07 11:56:00,6.75,16316.0
549543,20941,1,2011-04-10 11:14:00,1.25,18118.0
536390,22963,48,2010-12-01 10:19:00,0.72,17511.0
567710,22457,6,2011-09-22 10:03:00,2.95,16213.0
552457,20727,10,2011-05-09 14:40:00,1.65,16477.0
563680,22667,6,2011-08-18 12:06:00,2.95,18272.0
578088,85202,10,2011-11-22 16:47:00,0.42,16376.0
563946,21912,4,2011-08-22 10:15:00,3.75,17527.0
577411,72741,9,2011-11-20 11:00:00,1.45,17387.0
570273,21668,12,2011-10-10 10:51:00,1.45,13373.0
545687,22138,1,2011-03-06 12:20:00,4.95,17769.0
577479,21429,8,2011-11-20 11:34:00,1.95,14911.0
C555605,22971,-2,2011-06-06 11:38:00,2.55,15281.0
576070,22575,3,2011-11-13 15:58:00,1.95,13451.0
554964,11001,16,2011-05-27 15:57:00,1.69,15867.0
560504,23245,8,2011-07-19 11:47:00,4.95,13081.0
579091,21108,18,2011-11-28 10:49:00,0.79,14893.0
564191,85032C,1,2011-08-23 16:16:00,0.65,17315.0
580875,21109,24,2011-12-06 12:11:00,1.95,17744.0
553224,21156,2,2011-05-16 10:40:00,1.95,17228.0
572874,20972,12,2011-10-26 13:28:00,1.25,13408.0
564972,23354,12,2011-08-31 15:30:00,0.83,12621.0
566203,22671,1,2011-09-09 14:47:00,1.65,16362.0
568703,22139,2,2011-09-28 15:21:00,4.95,12748.0
550468,22966,12,2011-04-18 13:43:00,1.25,16700.0
577800,22529,24,2011-11-21 17:00:00,0.42,15484.0
572484,23360,4,2011-10-24 13:50:00,1.95,17220.0
567929,20914,24,2011-09-22 17:31:00,2.95,12425.0
542862,84378,1,2011-02-01 11:51:00,1.25,14606.0
546890,22256,12,2011-03-17 18:18:00,1.25,13394.0
569386,23526,4,2011-10-03 16:48:00,5.95,15159.0
C562709,82484,-1,2011-08-08 14:32:00,6.75,17511.0
537404,21865,1,2010-12-06 14:46:00,2.1,17191.0
551983,21930,10,2011-05-05 14:32:00,2.08,17735.0
575339,21843,2,2011-11-09 14:29:00,10.95,15555.0
576054,20617,1,2011-11-13 14:55:00,2.1,15787.0
550512,20727,2,2011-04-18 16:31:00,1.65,18069.0
575846,22959,25,2011-11-11 12:07:00,0.42,17364.0
548511,23003,24,2011-03-31 15:43:00,0.42,14056.0
550193,20754,6,2011-04-15 09:27:00,2.1,13952.0
551687,22963,12,2011-05-03 13:22:00,0.85,14135.0
570776,22139,6,2011-10-12 11:45:00,4.95,13985.0
554860,23301,12,2011-05-27 10:20:00,1.65,15249.0
561678,22480,6,2011-07-28 18:33:00,1.25,17931.0
536980,22866,20,2010-12-03 14:26:00,2.1,17819.0
558196,23035,4,2011-06-27 12:38:00,1.45,16033.0
546418,85127,3,2011-03-13 10:57:00,4.95,17315.0
536946,22941,12,2010-12-03 12:28:00,8.5,13013.0
562541,22189,48,2011-08-05 15:39:00,2.31,18102.0
576228,23551,12,2011-11-14 13:12:00,0.39,15033.0
573362,84535B,16,2011-10-30 13:06:00,0.65,12597.0
575085,22112,1,2011-11-08 13:41:00,4.95,12849.0
573396,16235,4,2011-10-30 15:13:00,0.21,14723.0
579807,23247,1,2011-11-30 15:50:00,2.89,15046.0
541280,17091J,36,2011-01-17 11:57:00,0.38,15296.0
573020,23236,6,2011-10-27 12:37:00,2.89,14842.0
554147,23199,10,2011-05-23 10:48:00,2.08,12423.0
575954,23323,6,2011-11-13 12:03:00,2.1,17211.0
549564,85008,1,2011-04-10 14:16:00,1.5,18129.0
543653,15056BL,2,2011-02-11 10:26:00,5.95,14796.0
574474,21889,1,2011-11-04 12:05:00,1.25,17979.0
572896,22398,12,2011-10-26 14:41:00,0.39,12456.0
550637,22676,5,2011-04-19 15:39:00,1.25,14415.0
573002,21559,60,2011-10-27 12:09:00,2.1,14646.0
571474,23328,4,2011-10-17 14:41:00,3.75,16389.0
577493,21288,2,2011-11-20 12:13:00,2.95,17323.0
568984,82482,1,2011-09-29 15:57:00,2.95,17813.0
575089,23491,2,2011-11-08 14:02:00,8.25,13437.0
554948,84997C,4,2011-05-27 14:29:00,4.15,14447.0
547796,22385,100,2011-03-25 12:34:00,1.65,14646.0
550923,21232,12,2011-04-21 14:30:00,1.25,13748.0
544586,22272,1,2011-02-21 15:04:00,2.95,17338.0
552039,23164,4,2011-05-06 08:10:00,4.95,13081.0
552826,23072,2,2011-05-11 13:20:00,12.5,14277.0
565856,21922,1,2011-09-07 14:09:00,7.95,17345.0
568326,20679,3,2011-09-26 14:00:00,5.95,13200.0
568390,23215,11,2011-09-27 10:08:00,2.08,17811.0
576339,22979,1,2011-11-14 15:27:00,3.29,14096.0
571511,20914,6,2011-10-17 16:04:00,2.95,15598.0
539036,70007,30,2010-12-15 14:35:00,0.42,14913.0
570649,22568,4,2011-10-11 13:12:00,3.75,17659.0
546082,22499,12,2011-03-09 11:25:00,5.95,12971.0
539374,22862,4,2010-12-17 11:40:00,4.25,14769.0
543393,22356,10,2011-02-08 10:17:00,0.85,13534.0
566559,22969,12,2011-09-13 11:52:00,1.45,18044.0
545545,22998,1,2011-03-03 15:02:00,0.42,17841.0
566720,22698,4,2011-09-14 12:42:00,2.95,13634.0
560635,84050,6,2011-07-20 10:51:00,1.65,12521.0
567818,22613,1,2011-09-22 12:41:00,0.85,14395.0
567968,21249,6,2011-09-23 09:44:00,2.95,12546.0
556914,23282,2,2011-06-15 13:34:00,0.83,12877.0
540976,22138,3,2011-01-12 15:00:00,4.95,12652.0
568346,23263,2,2011-09-26 15:28:00,2.5,14096.0
545221,22565,12,2011-03-01 08:35:00,0.85,14740.0
540499,22356,5,2011-01-09 10:21:00,0.85,16923.0
546760,82581,12,2011-03-16 14:00:00,0.55,12597.0
554124,22580,3,2011-05-23 08:31:00,5.95,13339.0
567085,22505,4,2011-09-16 12:38:00,4.95,12434.0
549222,22376,4,2011-04-07 10:43:00,4.25,12347.0
556056,46000M,1,2011-06-08 13:35:00,1.55,17841.0
537775,21498,25,2010-12-08 12:41:00,0.42,17722.0
541530,21915,12,2011-01-19 10:56:00,1.25,14769.0
541518,85049D,36,2011-01-19 09:05:00,1.25,12451.0
541680,85150,48,2011-01-20 14:18:00,2.1,14062.0
562767,85123A,6,2011-08-09 10:47:00,2.95,13769.0
568553,23344,10,2011-09-27 15:17:00,2.08,15674.0
557302,22616,24,2011-06-19 14:15:00,0.29,13102.0
578323,23112,1,2011-11-23 17:19:00,7.5,15743.0
545050,22567,12,2011-02-27 11:57:00,1.25,15951.0
566872,22726,3,2011-09-15 13:28:00,3.75,16729.0
577938,21591,1,2011-11-22 12:07:00,1.25,15525.0
538104,22027,12,2010-12-09 15:16:00,0.42,17950.0
575491,21908,1,2011-11-09 17:47:00,2.1,15531.0
546525,22499,12,2011-03-14 12:58:00,5.95,14733.0
554644,22766,2,2011-05-25 12:34:00,2.95,15311.0
C573779,22409,-1,2011-11-01 10:57:00,1.25,16360.0
538509,22127,6,2010-12-12 13:37:00,1.25,14413.0
563372,23268,12,2011-08-16 09:50:00,1.45,15653.0
562023,22773,12,2011-08-01 15:57:00,1.25,16814.0
567612,22666,6,2011-09-21 11:48:00,2.95,17164.0
566604,22086,3,2011-09-13 16:26:00,2.95,16279.0
541798,21559,2,2011-01-21 14:17:00,2.55,15311.0
581149,21080,3,2011-12-07 14:12:00,0.85,15471.0
559141,21137,1,2011-07-06 13:56:00,3.75,15311.0
581412,22789,4,2011-12-08 14:38:00,1.95,14415.0
580727,22550,2,2011-12-05 17:17:00,7.46,14096.0
564042,23212,36,2011-08-22 12:52:00,1.25,15443.0
580911,21914,12,2011-12-06 13:30:00,1.25,14503.0
559305,21032,1,2011-07-07 12:56:00,1.25,17892.0
556474,21212,1,2011-06-12 12:01:00,0.55,16007.0
562543,23236,6,2011-08-05 15:45:00,2.89,13552.0
569241,23271,16,2011-10-03 09:30:00,0.83,14488.0
555850,22433,4,2011-06-07 13:35:00,1.95,16550.0
549440,22561,12,2011-04-08 12:42:00,1.65,17162.0
550201,23052,2,2011-04-15 10:25:00,8.25,12769.0
572218,23349,12,2011-10-21 13:13:00,1.25,16311.0
571701,22593,24,2011-10-18 15:05:00,0.85,14639.0
545661,22621,12,2011-03-04 14:41:00,1.45,15358.0
574295,21137,84,2011-11-03 15:47:00,3.39,17389.0
551218,22921,3,2011-04-27 11:41:00,0.65,18077.0
571055,22187,6,2011-10-13 14:08:00,1.95,14975.0
556473,22616,12,2011-06-12 12:00:00,0.29,17265.0
572294,23198,4,2011-10-23 13:10:00,1.45,13471.0
558084,23177,8,2011-06-26 11:47:00,2.25,14837.0
544568,22634,2,2011-02-21 12:54:00,9.95,15065.0
562269,23347,1,2011-08-03 16:35:00,1.25,14056.0
554935,22555,12,2011-05-27 13:30:00,1.65,14338.0
552466,22045,25,2011-05-09 15:21:00,0.42,13458.0
547223,21871,6,2011-03-21 15:10:00,1.25,12867.0
580727,23158,2,2011-12-05 17:17:00,4.13,14096.0
541932,22502,16,2011-01-24 11:39:00,4.95,14439.0
559783,23288,8,2011-07-12 12:02:00,0.85,13069.0
567899,21471,6,2011-09-22 16:26:00,3.75,14911.0
572329,22571,12,2011-10-24 10:13:00,0.85,14019.0
554080,21794,1,2011-05-22 11:42:00,3.95,16931.0
572762,23271,16,2011-10-26 09:50:00,0.83,15240.0
568680,23397,2,2011-09-28 14:10:00,9.95,18265.0
C572491,23198,-3,2011-10-24 14:02:00,1.45,13047.0
552247,21927,2,2011-05-06 19:48:00,1.25,12748.0
576851,21588,3,2011-11-16 15:41:00,2.55,15967.0
562984,23238,1,2011-08-11 11:45:00,4.15,17841.0
566495,23202,2,2011-09-13 11:14:00,2.08,15529.0
548701,79051A,4,2011-04-03 11:36:00,0.29,17629.0
561800,22624,2,2011-07-29 14:13:00,8.5,13975.0
553165,22852,2,2011-05-13 16:12:00,4.25,13623.0
569715,21908,12,2011-10-05 17:29:00,2.1,15856.0
542247,21658,4,2011-01-26 15:49:00,3.95,12997.0
